Iteration	Posterior	Likelihood	Prior	r12	r14	r15	r2	r3	r5	r8	r9
100000	-7.76815	-19.308	11.5399	0.07256418	0.0009739038	0.003081031	0.1315358	0.03904208	0.2727396	0.0919885	0.009375177
100500	-1.73216	-19.5306	17.7984	0.1127119	0.001304549	0.004639733	0.003574089	0.02369077	0.1162969	0.0374049	0.008749944
101000	-6.55536	-19.1314	12.576	0.06610846	0.0008714897	0.001730062	0.06740697	0.1389997	0.1304051	0.0588388	0.1051309
101500	-5.16922	-20.7598	15.5905	0.09110997	0.001209628	0.001125838	0.09318523	0.01570156	0.1728552	0.02118562	0.02239297
102000	-8.80116	-20.7765	11.9753	0.139938	0.002705899	0.002684905	0.05259043	0.1827165	0.106102	0.01045268	0.1023365
102500	-3.3897	-19.4411	16.0514	0.02294093	0.004228456	0.001317335	0.01631939	0.03452896	0.02270693	0.2551826	0.03849905
103000	1.27473	-18.6322	19.9069	0.01903746	0.001093122	0.000399585	0.007319108	0.03439511	0.01357553	0.06399525	0.06313281
103500	-0.728846	-21.084	20.3551	0.05801488	0.001276822	0.0005872337	0.009802765	0.02974558	0.007548002	0.04335325	0.03020779
104000	-1.21862	-18.6428	17.4241	0.1278259	0.000271613	0.002662695	0.004072729	0.05360441	0.06503761	0.03067694	0.0429342
104500	-4.30857	-19.6933	15.3847	0.1860738	0.0006830258	0.006035822	0.04579358	0.0808421	0.06850805	0.01866224	0.02245809
105000	-2.67406	-20.4587	17.7847	0.08517548	0.0006537254	0.003825979	0.0544226	0.005199046	0.08816606	0.04541782	0.02619893
105500	-0.967789	-19.3135	18.3457	0.0452698	0.0003533168	0.002004767	0.01177767	0.1180759	0.03652464	0.03023374	0.0367656
106000	-3.59723	-19.8087	16.2115	0.1544786	0.0006309562	0.004834176	0.04215711	0.08374674	0.04871542	0.0262433	0.02691404
106500	-1.89987	-19.2517	17.3519	0.05862503	0.0006033351	0.0009480138	0.04207749	0.02825194	0.08793808	0.06709649	0.04515868
107000	-2.21884	-20.5956	18.3767	0.1327076	0.002115932	0.01083846	0.00535089	0.0099792	0.0003977003	0.1127171	0.005349095
107500	-5.95079	-20.9666	15.0158	0.2434764	0.0009790367	0.01340939	0.06775909	0.01895941	0.01733381	0.05604582	0.02953955
108000	-1.79496	-19.2632	17.4683	0.04384573	0.001140327	0.002068656	0.02148518	0.0328893	0.1361266	0.08030872	0.007014555
108500	-6.81883	-20.7059	13.887	0.09905467	0.001996979	0.0002303738	0.02824379	0.03167551	0.09342647	0.1604661	0.08884669
109000	-11.6157	-20.7925	9.17675	0.1269091	0.008978832	0.001617157	0.01872255	0.2326296	0.06366841	0.2257102	0.06121956
109500	-3.74304	-21.7626	18.0196	0.04591799	0.001892197	0.00388709	0.005559539	0.04944248	0.1472197	0.04318935	0.000206393
110000	1.26825	-18.655	19.9233	0.01143797	1.931903e-06	0.0003543528	0.02762028	0.02007821	0.04615467	0.02248732	0.07399527
110500	-9.51346	-19.6142	10.1007	0.02298238	0.001704821	0.00184123	0.1821436	0.07527133	0.1664101	0.1407692	0.1021345
111000	-0.104543	-18.7764	18.6718	0.1014554	4.229362e-05	0.002763143	0.01358067	0.02873462	0.0659959	0.03626003	0.01586865
111500	1.23148	-18.3083	19.5398	0.01637198	0.0007383355	0.0002873622	0.01144055	0.03396231	0.02523992	0.06744492	0.06581666
112000	-8.89956	-20.2844	11.3849	0.179284	0.004087259	0.002835169	0.01228415	0.01101232	0.003113615	0.305901	0.1105308
112500	-8.62446	-19.824	11.1995	0.133378	0.0006027167	0.00305632	0.116668	0.07713259	0.1068651	0.06231595	0.1382981
113000	-1.20454	-19.0474	17.8428	0.1278583	0.0001777671	0.002265741	0.006696431	0.05357532	0.06603685	0.0167027	0.03283811
113500	-2.90646	-18.9391	16.0326	0.04951624	0.0008613376	0.001860331	0.01561455	0.1129013	0.07062007	0.06882217	0.076466
114000	-9.61197	-21.0074	11.3954	0.1848759	0.006038747	0.003596674	0.06601911	0.04601303	0.1050042	0.1468089	0.07016403
114500	-0.123779	-18.2876	18.1638	0.01727183	0.0007378132	0.0008312749	0.01698158	0.03223825	0.06291718	0.1341389	0.02498372
115000	-9.19805	-20.1121	10.914	0.2350633	0.002721525	0.007008604	0.03447959	0.2071766	0.1537661	0.0005055094	0.01186991
115500	-5.54708	-19.3095	13.7624	0.1675299	0.0009172921	0.008422455	0.05938928	0.03734575	0.01943067	0.1612347	0.05590132
116000	-7.94105	-21.2506	13.3095	0.120031	0.002044213	0.004069759	0.2218169	0.01634853	0.03932222	0.1046292	0.02455563
116500	-7.49789	-21.044	13.5461	0.1268752	0.002827709	0.001131501	0.004096566	0.0325835	0.02364716	0.1249405	0.2048849
117000	-6.47749	-21.2552	14.7777	0.2287767	0.003852382	0.01197435	0.04806502	0.02240269	0.02794722	0.1156573	0.0007306607
117500	-4.58863	-22.4706	17.882	0.05866734	0.006265389	0.004113478	0.07187836	0.006372878	0.007945577	0.1302438	0.01870678
118000	-3.38998	-19.4823	16.0923	0.04593922	0.0003772698	1.819323e-05	0.01133358	0.008773767	0.2258788	0.01405501	0.08730223
118500	-12.466	-20.2828	7.81689	0.4143395	0.001834894	0.02300027	0.1205971	0.01883877	0.09575365	0.1081959	0.02488833
119000	1.34707	-18.1281	19.4752	0.01000104	0.0003207145	0.0003297801	0.01386301	0.03727487	0.001814697	0.1439902	0.0169378
119500	-2.26458	-19.5656	17.3011	0.09446985	0.000171747	0.004293702	0.01766926	0.04442559	0.06235901	0.04130355	0.06854668
120000	-6.56034	-22.4901	15.9298	0.0152687	0.0008539929	0.0007544617	0.2036115	0.06577502	0.01614358	0.04527137	0.05412558
120500	2.63564	-19.4636	22.0992	0.006780459	2.628094e-05	0.001136281	0.004107867	0.02469186	0.01161722	0.01886419	0.02610759
121000	-3.66323	-20.5094	16.8462	0.1301598	0.001432465	0.003252773	0.05749057	0.01664579	0.1304006	0.01556094	0.001039721
121500	-2.93659	-20.7054	17.7688	0.06957386	0.003702689	0.001017772	0.0134893	0.08142082	0.1116443	0.02745032	0.001554064
122000	-3.45676	-19.9513	16.4945	0.04136353	0.0009581107	0.003213855	0.04594202	0.04170374	0.06944918	0.1142255	0.0567116
122500	-3.08597	-20.0701	16.9842	0.1056626	7.779941e-05	0.007375501	0.02571429	0.0001813918	0.003388894	0.1741163	0.03256735
123000	-7.30162	-20.2536	12.952	0.1239962	0.002347519	0.005652695	0.03531969	0.1789212	0.1571128	0.03351938	0.01382434
123500	-0.375913	-20.1988	19.8229	0.04617114	0.0008718455	0.001241172	0.002649993	0.06777985	0.005896682	0.02331459	0.05922496
124000	-3.12853	-19.6484	16.5198	0.07313508	0.00157345	0.001126852	0.03155539	0.07621999	0.05718555	0.06728522	0.06421964
124500	-2.80936	-17.6884	14.879	0.002021485	0.000477112	0.0003548964	0.01688179	0.03699636	0.06199446	0.2439983	0.09161674
125000	-9.61604	-23.62	14.004	0.1477522	0.006085066	0.007517288	0.07520465	0.0395395	0.1374144	0.07028853	0.01429252
125500	-0.753484	-19.7337	18.9802	0.08725058	0.0007508297	0.004425271	0.01395693	0.05440389	0.06311435	0.01538532	0.009995447
126000	-2.77087	-19.3835	16.6127	0.1066623	0.0005237682	0.00313651	0.04550396	0.05001358	0.0665221	0.07465867	0.02063897
126500	-3.7478	-19.1769	15.4291	0.04471048	0.000540013	0.001890873	0.05324725	0.06018405	0.09969575	0.07452235	0.0920465
127000	-3.00253	-21.023	18.0205	0.04671213	0.003876951	0.001547764	0.09132439	0.003487078	0.03528154	0.1117836	0.003256413
127500	-1.04196	-20.153	19.111	0.008378814	0.000738478	0.0002293142	0.07337133	0.0567136	0.03583419	0.06196735	0.005508193
128000	-4.77471	-20.2315	15.4568	0.1290697	0.001539964	0.008308368	0.02020386	0.02893992	0.1554598	0.07041752	0.01151189
128500	-5.88529	-19.6617	13.7764	0.09556074	0.004319889	0.003160765	0.05102862	0.04407426	0.04881175	0.218088	0.04442932
129000	-5.31861	-21.1981	15.8795	0.1267908	0.002030181	0.01040247	0.02019859	0.07838855	0.1243461	0.03381959	0.008340605
129500	-1.86213	-20.5433	18.6812	0.04379403	0.001277586	0.0005988162	0.02104374	0.04336019	0.0481162	0.0229921	0.0830499
130000	-2.39605	-19.7223	17.3263	0.0460583	0.003132277	0.002000756	0.02560362	0.02674085	0.008479304	0.1664379	0.05352611
130500	-10.4011	-19.5394	9.13833	0.1255141	0.003359058	0.003217172	0.070519	0.1038569	0.142434	0.1654596	0.1270165
131000	-2.84236	-19.8536	17.0112	0.002386725	0.0002543255	0.001031209	0.02420336	0.03513342	0.09016289	0.06880057	0.1257601
131500	-1.56499	-19.2117	17.6467	0.151146	0.0002994048	0.00478329	0.0177035	0.0616387	0.04533336	0.009154279	0.02589903
132000	-2.23769	-20.1221	17.8844	0.02499883	0.001546434	0.001104476	0.05920208	0.06830288	0.06240816	0.07058242	0.01592934
132500	-3.25042	-18.434	15.1836	0.03362262	0.0002059155	0.0004944409	0.005217175	0.05115253	0.004658056	0.1236919	0.2200699
133000	-3.82566	-19.116	15.2903	0.04190786	0.0007744693	0.0001662982	0.006460316	0.0572335	0.1845868	0.1166553	0.02599148
133500	-5.02118	-19.3596	14.3384	0.08492527	0.001472175	0.005613133	0.01584749	0.01693087	0.08100716	0.2674812	0.008094654
134000	-8.56196	-20.1098	11.5478	0.2193337	2.069535e-05	0.01140765	0.0837964	0.124283	0.091414	0.06741205	0.02323484
134500	-1.88254	-19.644	17.7614	0.1411735	0.0004927955	0.009959437	0.0006205707	0.03129116	0.03736757	0.07228938	0.01702797
135000	-3.59257	-19.1599	15.5673	0.03497952	0.0003095933	0.0009754434	0.05281796	0.04707089	0.09165266	0.08481543	0.1073063
135500	-2.7642	-21.816	19.0518	0.06989424	0.0003665327	0.0009107182	0.1219623	0.002179314	0.02817166	0.01453886	0.007678764
136000	-7.72596	-21.8794	14.1534	0.02361317	0.007132791	0.002370859	0.1088416	0.07536969	0.04748372	0.1690346	0.05677628
136500	-3.43746	-20.454	17.0165	0.07686228	0.001620509	0.003287229	0.01931445	0.05811606	0.02608029	0.1559288	0.006256425
137000	-12.3558	-21.4597	9.10395	0.2312093	0.002822251	0.00862469	0.23571	0.0170667	0.02313134	0.2026529	0.0218783
137500	-6.98463	-19.1772	12.1926	0.1960622	0.0007812759	0.009955637	0.03883563	0.08011682	0.04992404	0.176129	0.03685807
138000	1.24125	-18.0657	19.3069	0.1290543	6.521182e-05	0.003007443	0.004861652	0.008336453	0.04189717	0.04142509	0.00429936
138500	-2.66496	-19.8735	17.2085	0.04068477	0.002312751	0.001316456	0.03858024	0.0713455	0.03149197	0.1196976	0.03243895
139000	-3.48313	-19.8792	16.3961	0.001915348	0.001341256	0.002721195	0.0798593	0.01365839	0.01220695	0.2079484	0.05883931
139500	-8.03058	-19.6627	11.6321	0.1088878	0.0004846651	0.002052444	0.00787726	0.26954	0.1279183	0.02229503	0.07763112
140000	-12.1387	-20.2954	8.15676	0.002264173	0.001460326	0.004217325	0.2620781	0.09474355	0.01270693	0.3188214	0.09416292
140500	-4.93403	-20.2378	15.3038	0.07675497	0.004636345	0.0004426705	0.0004271786	0.07989603	0.03796091	0.201574	0.03141085
141000	-13.7297	-26.1326	12.4029	0.0103814	0.007375786	0.01330335	0.1624125	0.001993931	0.00722549	0.2441438	0.1313113
141500	-2.9013	-18.8158	15.9145	0.03989999	0.001149681	0.0017374	0.03596434	0.02546973	0.03032659	0.212596	0.0554222
142000	-2.36427	-18.1614	15.7972	0.02540085	0.0001601275	0.0003885408	0.005337122	0.08736033	0.2207189	0.0229679	0.04610149
142500	-6.5004	-19.1216	12.6212	0.006226542	0.001751582	0.0005642678	0.0374949	0.2419734	0.04569895	0.124643	0.10888
143000	-1.43297	-19.9209	18.4879	0.1446707	0.001780346	0.002376605	0.003544601	0.02967637	0.05075638	0.03135126	0.009740201
143500	-6.74895	-18.8646	12.1157	0.1511198	0.0005383752	0.003776462	0.03793695	0.1290649	0.1356658	0.02874474	0.1056619
144000	-3.73547	-19.4253	15.6898	0.2240433	0.0007222748	0.01137509	0.02185077	0.03685635	0.08373654	0.02353672	0.01168001
144500	0.685761	-18.3298	19.0156	0.03774999	0.0001336405	0.0004597949	0.03420743	0.02814662	0.09523907	0.00368059	0.04789801
145000	-3.7715	-21.2325	17.461	0.1699758	0.0003137659	0.003034978	0.00263371	0.09166433	0.03162597	0.01875506	0.007241439
145500	-2.40284	-18.7094	16.3066	0.18191	0.0003077198	0.007516726	0.01033269	0.006471846	0.0467804	0.1131865	0.01645721
146000	-3.33666	-19.5969	16.2603	0.04389538	0.001281036	0.001743886	0.04503138	0.01778712	0.0433062	0.1378427	0.09439135
146500	-2.71152	-19.802	17.0905	0.09772306	0.000365446	0.001043567	0.03680575	0.01610825	0.06927852	0.06008082	0.06236131
147000	-0.961094	-21.1192	20.1581	0.055368	7.423134e-05	0.002801008	0.02983184	0.05262073	0.008220414	0.008345496	0.03312606
147500	1.00562	-18.3209	19.3265	0.00937266	0.0003226386	0.0001201728	0.01801846	0.04121861	0.01371233	0.1130743	0.03612635
148000	-3.05267	-19.4595	16.4068	0.01771507	0.001674088	0.00106411	0.01203593	0.0279458	0.1146473	0.1938189	0.009050193
148500	4.95026	-17.0296	21.9799	0.01455279	0.0003096677	4.832443e-05	0.002795376	0.005788643	0.04251575	0.0302021	0.003087579
149000	0.522053	-19.1544	19.6764	0.01502094	0.002053776	0.0004410573	0.006037176	0.04330876	0.007024188	0.07563201	0.0649545
149500	-0.533466	-18.8113	18.2778	0.04407939	0.0007825076	0.001167868	0.01685316	0.04507097	0.06959529	0.05806569	0.04878665
150000	-0.658618	-18.3236	17.6649	0.03583795	0.0003567094	0.001053	0.002763821	0.09789169	0.0475561	0.03232618	0.09726053
150500	-3.69979	-20.044	16.3442	0.1010492	0.0007221008	0.006850241	0.02424551	0.09058094	0.09572162	0.02696428	0.03495114
151000	-3.27287	-18.7162	15.4434	0.1705375	5.22244e-05	0.002865069	0.02641767	0.02379768	0.126955	0.02660043	0.04889885
151500	-6.08599	-24.2562	18.1702	0.05228119	0.006637924	0.002181834	0.001897582	0.09740984	0.002965298	0.07057996	0.05583039
152000	-14.126	-17.8152	3.68923	0.004727417	0.0006714922	1.257259e-05	0.01543029	0.1077401	0.2993152	0.1799889	0.4059455
152500	-6.00559	-20.0479	14.0423	0.04125807	0.006313782	0.002751736	0.05683948	0.009230837	0.04186124	0.2959822	0.0419388
153000	0.471539	-20.792	21.2635	0.0007253251	0.001105614	0.0007017645	0.01183746	0.01923814	0.01051104	0.03637426	0.05462344
153500	-5.17085	-20.5046	15.3337	0.1578955	0.0005989518	0.008842383	0.08383787	0.05496497	0.06407781	0.0317443	0.02964439
154000	-2.80004	-19.9802	17.1801	0.04542894	0.005819343	0.002251382	0.0191531	0.007736601	0.002797671	0.236159	0.01994154
154500	-1.16016	-20.4648	19.3046	0.09001667	0.0002408528	0.001193786	0.03427571	0.03328823	0.02402863	0.02609401	0.02392372
155000	0.153881	-19.6179	19.7718	0.02905825	0.001243842	0.0008946587	0.02962665	0.02368338	0.06892136	0.040754	0.01551959
155500	-6.64308	-21.1467	14.5036	0.08148615	0.0007395149	0.004055234	0.03659787	0.1998213	0.0570573	0.08034494	0.01301086
156000	-11.0642	-20.3955	9.33131	0.2110095	0.005619917	0.003081726	0.05274594	0.1076419	0.05848464	0.1960254	0.09711818
156500	-14.5253	-22.7008	8.17549	0.2739751	0.00248186	0.00887478	0.1386282	0.282247	0.05678361	0.02171052	0.004817316
157000	-6.23143	-18.5716	12.3402	0.1186945	0.001234388	0.003056784	0.01780353	0.05990425	0.3382186	0.02640879	0.01596222
157500	-1.41476	-18.3995	16.9847	0.0166926	0.0009447233	0.0001594262	0.0118919	0.1270721	0.08957139	0.02435607	0.07836744
158000	-4.35094	-19.1926	14.8417	0.2326496	0.0003401721	0.00194245	0.01470868	0.001965656	0.08112687	0.1210819	0.002393856
158500	-8.47265	-22.259	13.7864	0.2003255	0.001909374	0.02287922	0.05911426	0.01850896	0.09861416	0.1011026	0.006520359
159000	-1.20729	-19.1974	17.9901	0.0154086	0.0002232368	0.0007149585	0.03748561	0.008847131	0.03289781	0.1510345	0.05217739
159500	-2.69644	-18.0094	15.313	0.00185521	0.002741045	7.334479e-05	0.004732643	0.07600414	0.03484089	0.1728774	0.1395187
160000	0.468907	-18.874	19.3429	0.05239559	0.001032158	0.0007589851	0.001840363	0.03515984	0.05393028	0.07235406	0.01367553
160500	-7.65243	-19.9322	12.2798	0.1713988	0.00191367	0.003253521	0.02810864	0.1254686	0.06958021	0.04534781	0.1392336
161000	-14.3448	-23.2598	8.91491	0.06849934	0.0001821768	0.01139944	0.1780042	0.006440412	0.1363049	0.160991	0.1907258
161500	1.71809	-18.5721	20.2902	0.02430391	0.0005214616	0.0007130501	0.009686049	0.03469328	0.09124478	0.01400597	0.008613766
162000	1.16478	-18.937	20.1017	0.001567487	0.001705757	0.0001978679	0.01469945	0.004160393	0.02578051	0.1198242	0.02526998
162500	-4.42784	-19.4127	14.9848	0.01981955	0.001468608	0.001023794	0.02330988	0.1851999	0.04015395	0.09788833	0.08018704
163000	-3.51603	-20.3892	16.8732	0.1272966	0.0004075811	0.0006586629	0.08379955	0.02941842	0.09520442	0.003786163	0.01406329
163500	-11.399	-20.9033	9.50427	0.1311777	0.002082149	0.00306957	0.1181243	0.02175402	0.05430187	0.1463305	0.2462392
164000	-5.31242	-20.0199	14.7074	0.1452195	0.0006736317	0.00222066	0.0512487	0.01449696	0.0119973	0.1317896	0.1052742
164500	-3.78117	-19.7057	15.9245	0.05893719	0.002166684	0.002251876	0.05900995	0.01472392	0.07955678	0.1372059	0.04821466
165000	-6.5734	-18.6517	12.0783	0.1423331	1.88613e-05	0.006661279	0.05276738	0.02877106	0.1209153	0.2075379	0.03537415
165500	-3.71074	-18.3529	14.6422	0.02237763	0.0002288183	0.0005862785	0.04556004	0.06068042	0.1615972	0.05371707	0.1214374
166000	-9.27658	-24.8025	15.5259	0.07922789	0.0005209014	0.01136138	0.157154	0.07194567	0.04308469	0.03636993	0.02233112
166500	3.25135	-17.6166	20.868	0.01621185	0.0001065216	0.0005598785	0.004733396	0.04831647	0.05649528	0.004640995	0.02383068
167000	-5.68854	-19.2279	13.5394	0.008805589	0.001912995	0.0006437818	0.08514876	0.0856718	0.08855066	0.1815318	0.06905711
167500	-2.46511	-20.4357	17.9706	0.08657375	0.001764718	0.003583423	0.000123047	0.111658	0.04670578	0.03703691	0.01231718
168000	-2.37298	-21.9323	19.5593	0.07579293	0.002791197	0.003502939	0.02408595	0.01697062	0.03804578	0.04954844	0.009588089
168500	-0.935562	-19.3051	18.3696	0.06878987	0.0004182228	0.0009159149	0.0125435	0.06589473	0.1070371	0.003739551	0.02047532
169000	1.59478	-19.4087	21.0035	0.0237243	0.001124981	0.0003588481	0.002963772	0.03333818	0.007841336	0.06522807	0.01354014
169500	-8.25571	-21.4565	13.2008	0.1040352	0.0003381316	0.008341785	0.0008574929	0.1018008	0.2313834	0.08730833	0.004186855
170000	-9.03479	-20.0329	10.9981	0.2174711	0.0006735953	0.01280537	0.04256254	0.1037074	0.1704272	0.02288352	0.0778559
170500	-7.51037	-20.1547	12.6444	0.06594592	0.003058996	0.003416614	0.08920814	0.1230639	0.08167702	0.1350028	0.06470092
171000	-6.33354	-19.221	12.8875	0.1693306	0.0005635903	0.002920204	0.03466782	0.05553013	0.1928679	0.00207223	0.09596646
171500	-10.5309	-20.0611	9.53024	0.02175032	8.190104e-05	0.0003381856	0.01028989	0.3313897	0.0173198	0.2278806	0.1127308
172000	-2.92254	-19.6211	16.6986	0.02459084	0.001860368	0.0004270011	0.01644184	0.1440409	0.03757954	0.08846525	0.04995931
172500	-2.58147	-20.3271	17.7457	0.06614854	0.001068107	0.0001250681	0.02330822	0.05769342	0.09313196	0.06149672	0.008037227
173000	-1.54717	-18.0697	16.5225	0.01286651	0.0002244617	0.0003118892	0.05767191	0.0646087	0.1342036	0.0120147	0.09026396
173500	-4.87409	-23.1721	18.298	0.09419775	0.006166508	0.002530272	0.01060163	0.0478741	0.002910953	0.08551999	0.03358947
174000	-6.45285	-19.5629	13.1101	0.01441896	0.002261884	0.001012175	0.05800294	0.04834171	0.1805788	0.1764593	0.06171242
174500	-5.3931	-18.5514	13.1583	0.1514347	0.0004810528	0.004086614	0.02347335	0.02148456	0.01382569	0.2858768	0.03971352
175000	-6.93292	-19.1337	12.2007	0.03253416	0.001074822	0.002941913	0.1179173	0.008070278	0.0709186	0.2559894	0.09880939
175500	-1.36727	-18.4526	17.0854	0.01571122	0.003453175	0.0001325076	0.004120742	0.02340718	0.03127842	0.2181702	0.0477516
176000	-4.44561	-19.8273	15.3817	0.03708901	0.005819812	0.0016981	0.01913186	0.03685636	0.01214612	0.2967373	0.01972808
176500	-13.9419	-20.9845	7.04267	0.2647094	0.01150368	0.007496242	0.1045905	0.01887144	0.0411914	0.3175568	0.08023997
177000	-1.28719	-19.0643	17.7771	0.1571877	0.0005473095	0.005158103	0.0248277	0.01570482	0.03578134	0.05459164	0.01564016
177500	-1.38039	-20.9054	19.525	0.0267668	0.000581987	0.0008006638	0.03215	0.01557021	0.003670071	0.04629394	0.09621013
178000	-4.84704	-21.3725	16.5255	0.08780737	0.00245074	0.004745358	0.04530888	0.1137669	0.04941413	0.04803782	0.02048681
178500	-0.476631	-20.4883	20.0117	0.03262519	0.0001833502	0.001032563	0.05461042	0.01120876	0.0002717519	0.04709475	0.05068325
179000	-4.71976	-18.7918	14.072	0.08305125	0.002298531	0.001715186	0.00124554	0.05449212	0.01936216	0.2674825	0.06504345
179500	4.10268	-17.4734	21.5761	0.01336568	0.0002240876	0.0004603369	0.004018898	0.02415714	0.0278074	0.02640974	0.023047
180000	-5.85488	-19.8862	14.0313	0.1365655	0.0003009018	0.003372269	0.03665149	0.007183539	0.001324506	0.2994921	0.01183705
180500	1.46524	-18.1697	19.6349	0.02912384	0.0001834624	0.001129202	0.008259752	0.02677562	0.08289307	0.05477301	0.01340868
181000	-2.55668	-19.9033	17.3466	0.1222774	0.0001615625	0.003228875	0.03984545	0.07700573	0.02369511	0.01460811	0.05013973
181500	-6.89653	-21.4697	14.5732	0.1355779	0.001520765	0.01314271	0.1204154	0.005214328	0.0455229	0.1251484	0.02309099
182000	-8.4678	-24.2446	15.7768	0.1008524	0.005332866	0.009307878	0.07259201	0.03809232	0.008521699	0.1017902	0.07296215
182500	-0.450728	-19.735	19.2843	0.1402033	0.0004262181	0.002101513	0.01473011	0.02308177	0.02416198	0.01786324	0.01151038
183000	-3.22351	-18.7061	15.4826	0.07112366	0.001536294	0.001208853	0.0003303565	0.02785554	0.09024568	0.2279188	0.003942408
183500	-0.380496	-18.4054	18.0249	0.02889964	0.0002411956	0.0009471488	0.01429844	0.03320663	0.112874	0.04217341	0.06440637
184000	-5.76422	-21.723	15.9588	0.07565564	0.003835051	0.001977819	0.02192381	0.1594318	0.06063268	0.03503316	0.04186334
184500	2.08963	-19.2328	21.3224	0.01576352	0.001469502	9.802645e-06	0.001963444	0.03434612	0.04242722	0.02630211	0.009888733
